Date,Open,High,Low,Close,Volume,log_return,realised_vol_10d,vol_regime
2017-02-08,1062.3199462890625,1078.969970703125,1037.489990234375,1063.0699462890625,201855008,0.0016192383259246404,0.3414459095113312,low
2017-02-09,1064.699951171875,1088.989990234375,953.343994140625,994.3829956054688,407220000,-0.06679373711864839,0.5988344653749692,low
2017-02-10,995.6320190429688,998.905029296875,946.6909790039062,988.6740112304688,190452000,-0.005757777136341599,0.5188468679229903,low
2017-02-11,988.8980102539062,1009.2899780273438,982.8300170898438,1004.4500122070312,102261000,0.015830756402559893,0.5149323680040524,low
2017-02-12,1003.52001953125,1004.760009765625,996.9210205078124,999.1810302734376,67530000,-0.0052594454444507745,0.495565943206321,low
2017-02-13,998.885009765625,1002.0999755859376,976.0020141601562,990.6420288085938,100607000,-0.008582726834247429,0.4799160056581881,low
2017-02-14,991.7349853515624,1011.510009765625,986.4710083007812,1004.5499877929688,137946000,0.013941699990017325,0.4819407347316724,low
2017-02-15,1006.2100219726562,1008.8400268554688,1001.5800170898438,1007.47998046875,89759400,0.0029124762485075646,0.477067791258764,low
2017-02-16,1007.6500244140624,1033.3699951171875,1007.6500244140624,1027.43994140625,122277000,0.019618070354985556,0.4897631986755073,low
2017-02-17,1026.1199951171875,1053.1700439453125,1025.6400146484375,1046.2099609375,136474000,0.018103858479592574,0.4826477474891834,low
2017-02-18,1049.2099609375,1061.0999755859375,1046.9599609375,1054.4200439453125,99073504,0.007816821423608265,0.4856820382972098,low
2017-02-19,1054.760009765625,1056.81005859375,1043.4599609375,1047.8699951171875,77423296,-0.006231366653728313,0.21369484671878206,low
2017-02-20,1048.68994140625,1080.489990234375,1041.68994140625,1079.97998046875,109478000,0.03018297661805735,0.2464862726687318,low
2017-02-21,1079.280029296875,1117.25,1076.9300537109375,1115.300048828125,186868992,0.03218096643729992,0.2824763728228935,low
2017-02-22,1114.800048828125,1125.3900146484375,1100.550048828125,1117.43994140625,136100000,0.0019168315546742576,0.2692913917352598,low
2017-02-23,1117.27001953125,1176.6199951171875,1116.9599609375,1166.719970703125,189454000,0.043156065604358626,0.2954043073932494,low
2017-02-24,1172.7099609375,1200.3900146484375,1131.9599609375,1173.6800537109375,330759008,0.005947789654449995,0.3019338662509654,low
2017-02-25,1170.4100341796875,1174.8499755859375,1124.5899658203125,1143.8399658203125,139960992,-0.025753164457221128,0.38802658130314027,low
2017-02-26,1144.27001953125,1167.469970703125,1130.199951171875,1165.199951171875,116486000,0.01850171104290626,0.3872765641655225,low
2017-02-27,1163.780029296875,1181.97998046875,1163.3800048828125,1179.969970703125,131570000,0.012596285399297639,0.3855173949052254,low
2017-02-28,1180.719970703125,1193.25,1171.8199462890625,1179.969970703125,184956000,0.0,0.39182412139462325,low
2017-03-01,1180.0400390625,1222.5,1179.68994140625,1222.5,229056992,0.03540895276981042,0.3972046584964986,low
2017-03-02,1224.6800537109375,1262.1300048828125,1215.6199951171875,1251.010009765625,368275008,0.02305329049724388,0.3886978018449961,low
2017-03-03,1250.7099609375,1280.31005859375,1250.7099609375,1274.989990234375,315739008,0.018987094918869202,0.3724690225175963,low
2017-03-04,1277.4300537109375,1279.4000244140625,1230.510009765625,1255.1500244140625,183270000,-0.015683220977968794,0.407928866097243,low
2017-03-05,1254.2900390625,1267.2900390625,1238.06005859375,1267.1199951171875,134127000,0.00949149811352054,0.3488038359169453,low
2017-03-06,1267.469970703125,1276.0,1264.5999755859375,1272.8299560546875,153656992,0.00449612840115088,0.3493031640205828,low
2017-03-07,1273.2099609375,1275.550048828125,1204.800048828125,1223.5400390625,291256000,-0.039494404934135224,0.4082245810020802,low
2017-03-08,1223.22998046875,1232.1600341796875,1148.0799560546875,1150.0,332603008,-0.06198638601041199,0.5712202325585602,low
2017-03-09,1150.3499755859375,1197.4599609375,1141.22998046875,1188.489990234375,212283008,0.032921643223535656,0.6035748385192333,low
2017-03-10,1189.3599853515625,1270.469970703125,1077.25,1116.719970703125,563795968,-0.062287794611083476,0.7138270408316931,high
2017-03-11,1116.3199462890625,1193.8299560546875,1116.3199462890625,1175.8299560546875,283320000,0.05157845284233942,0.7568074075878142,high
2017-03-12,1176.6199951171875,1226.97998046875,1175.3599853515625,1221.3800048828125,227176000,0.03800712718862541,0.7833278200866524,high
2017-03-13,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,380276992,0.008592592591656786,0.7742848417837811,high
2017-03-14,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,245306000,0.006537416006712844,0.771664603031032,high
2017-03-15,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,297804992,0.0077201112927306964,0.7707415774605962,high
2017-03-16,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,638568000,-0.05072016609052072,0.8239881684693112,high
2017-03-17,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,706598976,-0.07659209371416738,0.9095204030357922,high
2017-03-18,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640624,621302016,-0.1220500892407302,1.0996094064899482,high
2017-03-19,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,406648000,0.06261202328713968,1.1664672256965656,high
2017-03-20,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,286529984,0.016729458954285712,1.1299907955224946,high
2017-03-21,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,337391008,0.061000122725365626,1.1506242906492632,high
2017-03-22,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,380840992,-0.06583995192109933,1.164839681057835,high
2017-03-23,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,248540000,-0.010106803783773714,1.154783888286343,high
2017-03-24,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,491038016,-0.10238115832507738,1.2481850761195035,high
2017-03-25,936.5399780273438,975.760986328125,903.7130126953124,972.7789916992188,435803008,0.036918803491548365,1.2936745703517083,high
2017-03-26,974.0150146484376,1007.9600219726562,954.1859741210938,966.7249755859376,303668000,-0.006242870215820764,1.2857551137196532,high
2017-03-27,972.0549926757812,1046.4000244140625,971.9840087890624,1045.77001953125,372535008,0.0785947087867761,1.3517915951818211,high
2017-03-28,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,326332000,0.0013187365535516804,1.1010724545596606,high
2017-03-29,1046.0799560546875,1055.1300048828125,1015.8800048828124,1039.969970703125,298457984,-0.006880373004662187,1.0376079762845116,high
2017-03-30,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,352968992,-0.013105023821427681,1.034112098205265,high
2017-03-31,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,447287008,0.043243369791162264,0.9945807007708405,high
2017-04-01,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,289633984,0.008093712582577179,0.905841657258207,high
2017-04-02,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,514187008,0.019857106712706095,0.9064205328864935,high
2017-04-03,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,580444032,0.03708384279737139,0.5533310868084939,low
2017-04-04,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,436310016,-0.00927523563605931,0.5659073602961342,low
2017-04-05,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,414784000,-0.007502123814714591,0.56789630153105,low
2017-04-06,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,511222016,0.05019560806332238,0.45363375346260565,low
2017-04-07,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,317022016,-0.00489921144156862,0.46123162606012635,low
2017-04-08,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,209312000,-0.0008075936023825001,0.4527005940557555,low
2017-04-09,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,242343008,0.010085493189348422,0.4204785335258926,low
2017-04-10,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,215883008,-0.0006231496912175624,0.38098542343359143,low
2017-04-11,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,216182000,0.014949240225947288,0.38168379224979004,low
2017-04-12,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,288702016,-0.0038580352329780727,0.3859963319811454,low
2017-04-13,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,351968992,-0.026241638711645643,0.3856469177058451,low
2017-04-14,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,254827008,-0.001489195149852973,0.3790617137914111,low
2017-04-15,1167.300048828125,1188.0,1164.9599609375,1172.52001953125,203559008,0.004256290746533749,0.37247306993234147,low
2017-04-16,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,183231008,0.008847520245841664,0.21618142607853733,low
2017-04-17,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,253206000,0.009230848207914503,0.2199585305025689,low
2017-04-18,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,270524000,0.014765945740239381,0.23324129093586546,low
2017-04-19,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,288060992,-0.001139577024277243,0.2292213198610132,low
2017-04-20,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,315108000,0.015405853693441088,0.24223775170220085,low
2017-04-21,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,272167008,-0.005736069884235737,0.23460909860783843,low
2017-04-22,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,249320000,0.007873599679878615,0.23464358436641322,low
2017-04-23,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,258951008,-0.020091536367346584,0.20509037904720265,low
2017-04-24,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,235806000,0.03495168393262307,0.2769371959633708,low
2017-04-25,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,242556000,0.012195827596242196,0.27808891869128977,low
2017-04-26,1265.989990234375,1294.8299560546875,1265.9300537109375,1281.0799560546875,329631008,0.012244046631326971,0.27944558350949994,low
2017-04-27,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,449196992,0.02820710655915428,0.305244178378007,low
2017-04-28,1317.739990234375,1331.280029296875,1292.3699951171875,1316.47998046875,527488992,-0.0009490512239789706,0.3097490472737233,low
2017-04-29,1317.8399658203125,1327.199951171875,1315.2099609375,1321.7900390625,422705984,0.004025414930823013,0.30490192694982216,low
2017-04-30,1321.8699951171875,1347.9100341796875,1314.9200439453125,1347.8900146484375,413115008,0.019553509516993917,0.309533803813565,low
2017-05-01,1348.300048828125,1434.3199462890625,1348.300048828125,1421.5999755859375,713624000,0.05324256303039975,0.3888352183214699,low
2017-05-02,1421.030029296875,1473.9000244140625,1415.68994140625,1452.8199462890625,477337984,0.021723477635178665,0.38736003747097747,low
2017-05-03,1453.780029296875,1492.77001953125,1447.489990234375,1490.0899658203125,583795968,0.025330039559928564,0.3008377686717579,low
2017-05-04,1490.719970703125,1608.9100341796875,1490.719970703125,1537.6700439453125,933548992,0.03143181439131002,0.2949361691352904,low
2017-05-05,1540.8699951171875,1618.030029296875,1530.31005859375,1555.449951171875,946035968,0.01149654917107177,0.29578297656483765,low
2017-05-06,1556.81005859375,1578.800048828125,1542.5,1578.800048828125,582529984,0.014900234291777762,0.2931522609924727,low
2017-05-07,1579.469970703125,1596.719970703125,1559.760009765625,1596.7099609375,1080029952,0.011280142062885478,0.29386840713124757,low
2017-05-08,1596.9200439453125,1723.3499755859375,1596.9200439453125,1723.3499755859375,1340320000,0.07632481902191007,0.42189803248776414,low
2017-05-09,1723.8900146484375,1833.489990234375,1716.300048828125,1755.3599853515625,1167920000,0.018403898923351595,0.39853532814720105,low
2017-05-10,1756.52001953125,1788.43994140625,1719.0999755859375,1787.1300048828125,915723008,0.01793702814316485,0.40010196640565304,low
2017-05-11,1780.3699951171875,1873.9300537109373,1755.3499755859375,1848.5699462890625,799489984,0.03380135427898459,0.36660428840216147,low
2017-05-12,1845.760009765625,1856.1500244140625,1694.010009765625,1724.239990234375,740984000,-0.06962597013852297,0.6874706935891418,high
2017-05-13,1723.1199951171875,1812.989990234375,1651.0799560546875,1804.9100341796875,579635008,0.045724379957238714,0.7080715067186776,high
2017-05-14,1800.8599853515625,1831.4200439453125,1776.6199951171875,1808.9100341796875,437196000,0.0022137248439940134,0.7095489202780457,high
2017-05-15,1808.43994140625,1812.800048828125,1708.5400390625,1738.4300537109375,731529024,-0.03974203487147224,0.7867805958937477,high
2017-05-16,1741.699951171875,1785.93994140625,1686.5400390625,1734.449951171875,959044992,-0.002292105846447192,0.7902804586455714,high
2017-05-17,1726.72998046875,1864.050048828125,1661.9100341796875,1839.0899658203125,1064729984,0.05858053337167216,0.8446355938915303,high
2017-05-18,1818.699951171875,1904.47998046875,1807.1199951171875,1888.6500244140625,894321024,0.026591435579729535,0.7435116158786691,high
2017-05-19,1897.3699951171875,2004.52001953125,1890.25,1987.7099609375,1157289984,0.05112090162962312,0.7851190440925132,high
2017-05-20,1984.239990234375,2084.72998046875,1974.9200439453125,2084.72998046875,961336000,0.0476561384037526,0.8135861249124019,high
2017-05-21,2067.030029296875,2119.080078125,2037.5,2041.199951171875,1147859968,-0.02110149480738968,0.8306697968083293,high
2017-05-22,2043.18994140625,2303.89990234375,2017.8699951171875,2173.39990234375,1942220032,0.06275487042773906,0.6896477195961556,high
2017-05-23,2191.56005859375,2320.820068359375,2178.5,2320.419921875,1378749952,0.06545545339360417,0.7252249412711975,high
2017-05-24,2321.3701171875,2523.719970703125,2321.3701171875,2443.639892578125,1725379968,0.05174051688319059,0.7234975282941452,high
2017-05-25,2446.239990234375,2763.7099609375,2285.300048828125,2304.97998046875,2406700032,-0.05841669584304932,0.8012074502285498,high
2017-05-26,2320.889892578125,2573.7900390625,2071.989990234375,2202.419921875,1763480064,-0.04551527081265308,0.903912185334715,high
2017-05-27,2196.27001953125,2260.199951171875,1855.8299560546875,2038.8699951171875,1700480000,-0.07716098991381969,1.0524317954004996,high
2017-05-28,2054.080078125,2267.340087890625,2054.080078125,2155.800048828125,1147139968,0.05576617659363846,1.0849897048676092,high
2017-05-29,2159.429931640625,2307.050048828125,2107.169921875,2255.610107421875,994625024,0.045258586960507545,1.0772371820078215,high
2017-05-30,2255.360107421875,2301.9599609375,2124.570068359375,2175.469970703125,1443970048,-0.03617577429230326,1.0857625897813796,high
2017-05-31,2187.18994140625,2311.080078125,2145.570068359375,2286.409912109375,1544829952,0.04973814374809657,1.1028687341988415,high
2017-06-01,2288.330078125,2448.389892578125,2288.330078125,2407.8798828125,1653180032,0.05176378021810398,1.0839264150254515,high
2017-06-02,2404.030029296875,2488.550048828125,2373.320068359375,2488.550048828125,1317030016,0.0329535875114417,1.033395284954807,high
2017-06-03,2493.719970703125,2581.909912109375,2423.570068359375,2515.35009765625,1514950016,0.010711766542318386,0.990172224034211,high
2017-06-04,2547.7900390625,2585.889892578125,2452.5400390625,2511.81005859375,1355120000,-0.0014083655732494782,0.9030895332917052,high
2017-06-05,2512.39990234375,2686.81005859375,2510.219970703125,2686.81005859375,1369309952,0.06735100598126734,0.8861093570653484,high
2017-06-06,2690.840087890625,2999.909912109375,2690.840087890625,2863.199951171875,2089609984,0.06358522530476088,0.6327803135657217,high
2017-06-07,2869.3798828125,2869.3798828125,2700.56005859375,2732.159912109375,1517709952,-0.046847390437499754,0.7766580906033363,high
2017-06-08,2720.489990234375,2815.300048828125,2670.949951171875,2805.6201171875,1281170048,0.026532117208718432,0.7637023084356488,high
2017-06-09,2807.43994140625,2901.7099609375,2795.6201171875,2823.81005859375,1348950016,0.006462467476989901,0.6700917038870973,high
2017-06-10,2828.139892578125,2950.989990234375,2746.550048828125,2947.7099609375,2018889984,0.04294152679478317,0.6615655809852317,high
2017-06-11,2942.409912109375,2996.60009765625,2840.530029296875,2958.110107421875,1752400000,0.0035220027412663424,0.6476667585084683,high
2017-06-12,2953.219970703125,2997.260009765625,2518.56005859375,2659.6298828125,2569530112,-0.10636361588756964,0.9940280882639758,high
2017-06-13,2680.909912109375,2789.0400390625,2650.3798828125,2717.02001953125,1781200000,0.021348727352915563,0.9978612969427979,high
2017-06-14,2716.8798828125,2786.830078125,2412.93994140625,2506.3701171875,1696560000,-0.08070016068395891,1.1330794647470481,high
2017-06-15,2499.580078125,2534.7099609375,2212.9599609375,2464.580078125,2026259968,-0.0168140987006463,1.0397882405137326,high
2017-06-16,2469.570068359375,2539.919921875,2385.14990234375,2518.56005859375,1195190016,0.02166589360816841,0.9485496907696436,high
2017-06-17,2514.010009765625,2685.18994140625,2484.9599609375,2655.8798828125,1534509952,0.053088672857665754,0.9942328844814685,high
2017-06-18,2655.35009765625,2662.10009765625,2516.330078125,2548.2900390625,1178659968,-0.041353444427734504,0.9975081574954253,high
2017-06-19,2549.030029296875,2662.85009765625,2549.030029296875,2589.60009765625,1446840064,0.0160809000217493,1.00545829275405,high
2017-06-20,2591.260009765625,2763.449951171875,2589.820068359375,2721.7900390625,1854189952,0.04978630510902381,1.0204430681781078,high
2017-06-21,2709.429931640625,2772.010009765625,2660.39990234375,2689.10009765625,1626579968,-0.012083164993093668,1.017664795919209,high
2017-06-22,2691.030029296875,2723.739990234375,2642.360107421875,2705.409912109375,1097939968,0.006046838033450255,0.7835791839988671,high
2017-06-23,2707.340087890625,2765.169921875,2706.3701171875,2744.909912109375,961318976,0.01449481602903642,0.7776833388890644,high
2017-06-24,2738.52001953125,2757.93994140625,2583.18994140625,2608.719970703125,982750016,-0.05088858716688844,0.6630411440864976,high
2017-06-25,2607.25,2682.260009765625,2552.1201171875,2589.409912109375,1161100032,-0.007429651761239913,0.653446908260195,high
2017-06-26,2590.570068359375,2615.25,2376.2900390625,2478.449951171875,1663280000,-0.04379667150922624,0.703279765015127,high
2017-06-27,2478.449951171875,2552.449951171875,2332.989990234375,2552.449951171875,1489789952,0.029420318014430347,0.6403511149447925,high
2017-06-28,2553.030029296875,2603.97998046875,2484.419921875,2574.7900390625,1183869952,0.008714329466792743,0.5913882190662926,low
2017-06-29,2567.56005859375,2588.830078125,2510.47998046875,2539.320068359375,949979008,-0.013871636990232392,0.5881592363017132,low
2017-06-30,2539.239990234375,2559.25,2478.429931640625,2480.840087890625,860273024,-0.023299107639985044,0.48387693599023884,low
2017-07-01,2492.60009765625,2515.27001953125,2419.22998046875,2434.550048828125,779913984,-0.01883529334869347,0.4871776601670654,low
2017-07-02,2436.39990234375,2514.280029296875,2394.840087890625,2506.469970703125,803747008,0.029113422496172298,0.5354265198854872,low
2017-07-03,2498.56005859375,2595.0,2480.469970703125,2564.06005859375,964112000,0.022716585492221508,0.5512790584265423,low
2017-07-04,2561.0,2631.590087890625,2559.35009765625,2601.639892578125,985516032,0.014550011544242314,0.47568785895102556,low
2017-07-05,2602.8701171875,2622.64990234375,2538.550048828125,2601.989990234375,941566016,0.00013455901540363518,0.47326072294863203,low
2017-07-06,2608.10009765625,2616.719970703125,2581.68994140625,2608.56005859375,761956992,0.0025218342707584,0.36867389473579615,low
2017-07-07,2608.590087890625,2916.139892578125,2498.8701171875,2518.659912109375,917411968,-0.035071388234270806,0.40074605886015774,low
2017-07-08,2520.27001953125,2571.340087890625,2492.31005859375,2571.340087890625,733329984,0.02070021881530923,0.4190568324806552,low
2017-07-09,2572.610107421875,2635.489990234375,2517.590087890625,2518.43994140625,527856000,-0.02078755903474558,0.43018672399495034,low
2017-07-10,2525.25,2537.159912109375,2321.1298828125,2372.56005859375,1111200000,-0.059670073291998124,0.547396733890905,low
2017-07-11,2385.889892578125,2413.469970703125,2296.81005859375,2337.7900390625,1329760000,-0.01476351029164194,0.5436005559558968,low
2017-07-12,2332.77001953125,2423.7099609375,2275.139892578125,2398.840087890625,1117410048,0.02577926845049998,0.5356651878979621,low
2017-07-13,2402.699951171875,2425.219970703125,2340.830078125,2357.89990234375,835769984,-0.017213972837918482,0.5072915220161632,low
2017-07-14,2360.590087890625,2363.25,2183.219970703125,2233.340087890625,882502976,-0.054273088825368215,0.5497428140654884,low
2017-07-15,2230.1201171875,2231.139892578125,1990.4100341796875,1998.8599853515625,993608000,-0.11092125143308323,0.7833738552498564,high
2017-07-16,1991.97998046875,2058.77001953125,1843.030029296875,1929.8199462890625,1182870016,-0.03515030423318027,0.7597318288219342,high
2017-07-17,1932.6199951171875,2230.489990234375,1932.6199951171875,2228.409912109375,1201760000,0.1438615807515655,1.2939090484226161,high
2017-07-18,2233.52001953125,2387.610107421875,2164.77001953125,2318.8798828125,1512450048,0.039795972717640425,1.3185357932250952,high
2017-07-19,2323.080078125,2397.169921875,2260.22998046875,2273.429931640625,1245100032,-0.019794585747284255,1.3182301425361258,high
2017-07-20,2269.889892578125,2900.699951171875,2269.889892578125,2817.60009765625,2249260032,0.21459581921064388,1.839454374122527,high
2017-07-21,2838.409912109375,2838.409912109375,2621.85009765625,2667.760009765625,1489449984,-0.05464632077387589,1.8828232826883469,high
2017-07-22,2668.6298828125,2862.419921875,2657.7099609375,2810.1201171875,1177129984,0.0519880561168258,1.896530952334808,high
2017-07-23,2808.10009765625,2832.179931640625,2653.93994140625,2730.39990234375,1072840000,-0.028779145918047342,1.905965256484819,high
2017-07-24,2732.699951171875,2777.260009765625,2699.18994140625,2754.860107421875,866473984,0.008918580766257985,1.8507014358177654,high
2017-07-25,2757.5,2768.080078125,2480.9599609375,2576.47998046875,1460089984,-0.06694254490338364,1.7392969635519089,high
2017-07-26,2577.77001953125,2610.760009765625,2450.800048828125,2529.449951171875,937404032,-0.018422250208638885,1.7184969752322903,high
2017-07-27,2538.7099609375,2693.320068359375,2529.340087890625,2671.780029296875,789104000,0.0547430594223052,1.5488061376802467,high
2017-07-28,2679.72998046875,2897.449951171875,2679.72998046875,2809.010009765625,1380099968,0.050087183657445335,1.555872207870816,high
2017-07-29,2807.02001953125,2808.760009765625,2692.800048828125,2726.449951171875,803745984,-0.029831732800538295,1.567208154937637,high
2017-07-30,2724.389892578125,2758.530029296875,2644.85009765625,2757.179931640625,705942976,0.01120801469662751,0.8518222007323171,high
2017-07-31,2763.239990234375,2889.6201171875,2720.610107421875,2875.340087890625,860574976,0.0419625652194951,0.8093456828565221,high
2017-08-01,2871.300048828125,2921.35009765625,2685.610107421875,2718.260009765625,1324669952,-0.05617898537460666,0.8316949100164257,high
2017-08-02,2727.1298828125,2762.530029296875,2668.590087890625,2710.669921875,1094950016,-0.002796165333308995,0.8140701423484081,high
2017-08-03,2709.56005859375,2813.31005859375,2685.139892578125,2804.72998046875,804796992,0.03411146270777818,0.8399895477395349,high
2017-08-04,2806.929931640625,2899.330078125,2743.719970703125,2895.889892578125,1002120000,0.031985182588555545,0.7150138569122971,high
2017-08-05,2897.6298828125,3290.010009765625,2874.830078125,3252.909912109375,1945699968,0.11625750003820046,0.9189083955910242,high
2017-08-06,3257.610107421875,3293.2900390625,3155.60009765625,3213.93994140625,1105030016,-0.01205237273640462,0.9202920022438164,high
2017-08-07,3212.780029296875,3397.679931640625,3180.889892578125,3378.93994140625,1482279936,0.05006445291700739,0.9202603462420229,high
